date,hour,net_aFRR,max_aFRR,min_aFRR,trading_MW,restore_MW,imbalance_MWh,is_feasible,SOC_start_MWh,SOC_end_MWh,SOC_percent,P_dam,P_idm,P_bm_up,P_bm_down,P_imb_up,P_imb_down,trading_revenue,balancing_revenue,restoration_revenue,imbalance_revenue
2025-09-14,0,-4.039618682626394,0.1878643310045561,-7.266183564764883,0,0,0,1,89.31920002606095,85.09570295129026,56.73046863419351,5580.1,5408.57,6521.15,40.53,38.15,5859.11,-0,26342.959372209105,-0,0
2025-09-14,1,-12.859038584747395,-0.19535192366389595,-12.859038584747395,0,0,0,1,85.09570295129026,71.65133700640018,47.76755800426679,2487,2535.84,6599.94,184.11,2362.65,6929.94,-0,84868.88311701771,-0,0
2025-09-14,2,-18.87992857481692,-0.16155182887728406,-18.87992857481692,0,0,0,1,71.65133700640018,51.91201768634607,34.60801179089738,1375,1385.28,6378.36,315.93,1306.25,6929.88,-0,120422.98122446924,-0,0
2025-09-14,3,-15.611585782948833,-0.04684368874186262,-15.611585782948833,0,0,0,1,51.91201768634607,35.58981203599804,23.726541357332025,1200,1207.01,5614.23,275.25,1140,5955.51,-0,87647.03325020481,-0,0
2025-09-14,4,-20.953311078388214,-0.38780906660569797,-20.953311078388214,0,7.205093982000982,0,1,35.58981203599804,20.129072377875517,13.419381585250344,1200,1206.92,6470.21,373.91,1140,6929.88,-0,135572.32287249822,-8695.972028756625,0
2025-09-14,5,-26.679524914145667,-0.17351253127365482,-26.679524914145667,0,14.935463811062242,0,1,20.129072377875517,5.597768832146759,3.731845888097839,1400,1407.02,6394.47,579.81,1330,6929.9,-0,170601.42167775705,-21014.496291440795,0
2025-09-14,6,-4.050091468738806,-0.029790052695939522,-4.050091468738806,0,22.201115583926622,0,1,5.597768832146759,21.226482767147267,14.150988511431512,2898,2900.98,6600,781.94,2753.1,6930,-0,26730.60369367612,-64404.99228665945,0
2025-09-14,7,2.2804444627519898,2.2804444627519898,-3.9788609435883786,0,14.386758616426366,0,1,21.226482767147267,36.13849602446351,24.09233068297567,2900,2951.56,8250,594.3,2755,8662.5,-0,-1355.2681442135074,-42463.381261899405,0
2025-09-14,8,12.926122891533948,12.926122891533948,0.3468798947318947,0,6.930751987768247,0,1,36.13849602446351,53.90428312397614,35.93618874931743,1950,1948.54,8168.14,0.01,1852.5,8662.5,-0,-0.12926122891533948,-13504.84747824594,0
2025-09-14,9,25.81702749766215,25.81702749766215,0.5907823879906772,0,0,0,1,53.90428312397614,77.00257108991448,51.33504739327632,1620,1618.27,7887.71,0.01,0.01,1701,-0,-0.2581702749766215,-0,0
